Timestamp,Yaw,Pitch,Roll
6521839,171.1,9.3,171.1
6521864,171.8,9.6,170.7
6521889,172.0,11.2,168.2
6521914,172.2,13.0,165.1
6521939,171.9,14.7,159.6
6521964,171.6,16.8,155.9
6521989,171.0,17.8,153.1
6522014,168.1,20.7,144.6
6522039,165.1,22.4,140.2
6522064,163.3,23.8,139.7
6522089,162.6,22.9,143.1
6522114,163.3,19.9,149.6
6522139,164.6,17.2,154.0
6522164,165.1,16.9,155.1
6522189,166.5,15.8,156.5
6522214,167.9,14.9,158.5
6522239,168.5,14.7,160.6
6522264,169.3,13.0,163.8
6522289,170.6,11.3,166.4
6522314,172.1,10.3,169.1
6522339,172.8,10.1,171.4
6522364,173.4,9.8,173.1
6522389,175.0,8.9,175.2
6522414,176.2,8.1,177.1
6522439,177.0,7.7,178.0
6522464,177.8,6.9,178.4
6522489,178.9,6.3,178.4
6522514,180.0,5.6,178.6
6522539,-178.7,5.3,179.0
6522564,-177.4,5.5,178.9
6522589,-176.0,5.3,178.8
6522614,-174.5,5.1,178.7
6522639,-173.1,5.1,178.4
6522664,-171.7,5.1,177.5
6522689,-170.0,4.8,177.2
6522714,-168.1,4.1,177.4
6522739,-165.9,3.8,177.5
6522764,-163.5,3.7,177.6
6522789,-160.9,3.4,178.0
6522814,-158.2,3.3,179.2
6522839,-155.6,3.3,179.9
6522864,-152.8,3.4,-179.4
6522889,-150.3,3.6,-178.6
6522914,-147.6,4.1,-177.3
6522939,-145.5,5.2,-175.7
6522964,-143.2,5.9,-174.0
6522989,-141.0,6.1,-172.7
6523014,-138.9,6.7,-171.6
6523039,-137.3,7.6,-170.6
6523064,-135.8,7.6,-170.1
6523089,-134.4,7.5,-169.7
6523114,-132.8,8.4,-169.4
6523139,-132.0,9.3,-169.4
6523164,-131.2,10.0,-169.3
6523189,-130.7,10.6,-169.5
6523214,-130.3,11.0,-170.0
6523239,-130.1,11.3,-170.4
6523264,-130.1,11.4,-170.4
6523289,-130.3,11.9,-170.4
6523314,-130.6,11.7,-171.0
6523339,-130.8,11.2,-171.9
6523364,-130.9,10.1,-172.7
6523389,-130.6,8.5,-173.9
6523414,-130.2,7.8,-175.4
6523439,-130.1,7.6,-175.6
6523464,-130.0,7.6,-176.3
6523489,-129.8,7.4,-177.1
6523514,-129.2,6.5,-177.5
6523539,-128.5,5.3,-177.9
6523564,-127.9,4.7,-178.3
6523589,-127.0,4.1,-178.5
6523614,-126.3,3.2,-178.3
6523639,-125.9,3.0,-177.6
6523664,-125.4,3.2,-176.8
6523689,-125.1,3.3,-175.3
6523714,-124.9,3.2,-173.7
6523739,-124.9,3.0,-172.0
6523764,-124.8,3.1,-170.2
6523789,-124.4,3.1,-167.9
6523814,-124.1,3.0,-165.4
6523839,-124.1,3.3,-162.5
6523864,-124.1,3.9,-159.3
6523889,-123.3,4.5,-155.5
6523914,-122.5,4.5,-151.8
6523939,-122.1,2.6,-148.0
6523964,-121.7,0.0,-143.5
6523989,-120.9,-2.0,-140.2
6524014,-119.9,-4.0,-135.3
6524039,-119.3,-6.2,-128.9
6524064,-118.6,-8.2,-123.9
6524089,-117.9,-10.3,-120.4
6524114,-117.4,-12.4,-116.7
6524139,-118.0,-14.5,-112.3
6524164,-118.6,-17.1,-108.4
6524189,-119.8,-19.8,-105.9
6524214,-121.1,-22.6,-103.7
6524239,-120.9,-24.3,-101.3
6524264,-120.1,-25.3,-99.0
6524289,-11.0,,
