Timestamp,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
58540,-0.79,2.01,-0.43,-0.39,0.15,-0.95,28.81,44.11,-61.07
58571,-0.73,1.95,-0.37,-0.39,0.15,-0.94,27.91,42.46,-61.22
58605,-0.73,1.83,-0.43,-0.4,0.15,-0.95,28.66,43.96,-60.17
58635,-0.79,1.95,-0.43,-0.39,0.15,-0.94,27.91,43.51,-61.22
58666,-0.73,1.95,-0.37,-0.38,0.15,-0.93,28.06,43.06,-60.02
58696,-0.73,1.89,-0.43,-0.39,0.15,-0.94,27.76,42.01,-60.32
58727,-0.73,1.95,-0.43,-0.39,0.15,-0.95,28.51,43.81,-60.32
58758,-0.85,1.89,-0.43,-0.39,0.16,-0.94,28.51,44.11,-60.32
58788,-0.79,1.89,-0.37,-0.39,0.14,-0.94,27.31,43.36,-61.07
58819,-0.79,1.89,-0.43,-0.39,0.15,-0.94,28.06,43.81,-60.02
58847,-0.79,1.89,-0.43,-0.39,0.15,-0.95,27.91,42.46,-60.77
58878,-0.79,1.95,-0.43,-0.4,0.15,-0.95,28.96,42.46,-59.41
58909,-0.67,1.95,-0.49,-0.38,0.16,-0.95,28.96,43.21,-59.11
58940,-0.79,1.95,-0.43,-0.39,0.15,-0.94,30.61,43.81,-60.02
58970,-0.79,1.83,-0.43,-0.39,0.15,-0.94,28.51,42.61,-61.07
59001,-0.67,1.95,-0.43,-0.39,0.15,-0.95,29.71,44.26,-60.77
59031,-0.73,1.89,-0.43,-0.38,0.15,-0.94,27.31,43.36,-61.07
59065,-0.79,1.89,-0.43,-0.39,0.15,-0.93,28.06,42.61,-60.02
59096,-0.79,2.01,-0.43,-0.39,0.14,-0.94,29.86,43.06,-59.26
59127,-0.79,2.01,-0.43,-0.38,0.15,-0.95,28.66,43.51,-59.41
59157,-0.73,1.95,-0.43,-0.4,0.15,-0.95,29.56,42.31,-61.07
59188,-0.73,1.89,-0.43,-0.39,0.15,-0.95,29.56,43.06,-59.26
59219,-0.73,1.95,-0.37,-0.39,0.15,-0.93,28.06,43.36,-60.62
59249,-0.73,1.95,-0.37,-0.39,0.16,-0.95,27.01,43.36,-60.02
59280,-0.79,1.89,-0.43,-0.4,0.15,-0.94,29.11,42.61,-58.96
59314,-0.79,1.89,-0.43,-0.39,0.14,-0.95,27.76,43.36,-59.26
59345,-0.79,1.89,-0.43,-0.39,0.15,-0.93,26.86,42.16,-59.71
59375,-0.79,1.89,-0.43,-0.4,0.16,-0.93,28.21,42.46,-60.77
59418,-0.73,1.89,-0.43,-0.39,0.15,-0.95,30.01,43.96,-60.77
59448,-0.73,1.95,-0.43,-0.4,0.15,-0.94,27.01,43.36,-60.32
59479,-0.73,1.95,-0.49,-0.39,0.15,-0.94,28.21,42.91,-59.41
59509,-0.79,1.95,-0.49,-0.39,0.15,-0.96,26.86,43.51,-61.22
59553,-0.79,1.89,-0.49,-0.38,0.15,-0.95,27.16,44.71,-61.22
59583,-0.85,1.95,-0.49,-0.4,0.14,-0.95,28.81,43.81,-60.32
59614,-0.79,1.95,-0.37,-0.39,0.15,-0.94,28.21,42.91,-60.47
59644,-0.79,1.89,-0.43,-0.38,0.14,-0.94,28.21,43.21,-59.71
59675,-0.79,1.95,-0.43,-0.39,0.14,-0.95,27.76,43.06,-60.02
59705,-0.79,1.95,-0.43,-0.39,0.15,-0.95,27.91,42.16,-60.47
59736,-0.73,2.01,-0.49,-0.39,0.15,-0.94,28.51,43.06,-62.12
59766,-0.73,1.89,-0.43,-0.38,0.15,-0.95,28.21,42.16,-59.71
59800,-0.79,1.89,-0.43,-0.39,0.15,-0.94,28.21,43.21,-59.11
59831,-0.85,1.95,-0.43,-0.39,0.15,-0.94,28.81,43.06,-62.12
59862,-0.79,1.89,-0.37,-0.38,0.15,-0.92,27.91,43.21,-60.77
59892,-0.73,1.89,-0.37,-0.39,0.15,-0.95,27.31,43.36,-60.02
59923,-0.79,1.89,-0.37,-0.39,0.15,-0.94,27.01,44.11,-59.56
59954,-0.85,1.83,-0.43,-0.39,0.15,-0.94,28.21,43.96,-59.71
59984,-0.85,1.89,-0.37,-0.39,0.16,-0.93,28.51,43.81,-61.07
60018,-0.79,1.95,-0.37,-0.38,0.15,-0.94,26.86,43.96,-59.71
60049,-0.79,1.95,-0.43,-0.39,0.14,-0.95,27.61,43.51,-61.22
60079,-0.79,1.95,-0.43,-0.4,0.16,-0.94,26.71,43.81,-61.07
60110,-0.73,1.95,-0.43,-0.39,0.15,-0.95,28.81,43.81,-59.26
60141,-0.73,1.89,-0.43,-0.39,0.15,-0.94,28.21,41.71,-62.27
60171,-0.79,1.95,-0.43,-0.38,0.15,-0.94,28.66,43.21,-60.17
60202,-0.79,2.01,-0.43,-0.39,0.15,-0.94,28.21,45.01,-59.71
60233,-0.79,1.95,-0.49,-0.38,0.15,-0.94,28.51,43.36,-60.32
60267,-0.79,1.89,-0.43,-0.38,0.15,-0.93,27.01,42.01,-60.02
60297,-0.79,1.95,-0.43,-0.39,0.15,-0.95,28.66,43.96,-60.17
60328,-0.79,1.95,-0.37,-0.39,0.16,-0.95,27.31,44.11,-60.02
60359,-0.79,1.89,-0.37,-0.38,0.14,-0.94,28.66,43.21,-59.41
60389,-0.79,1.89,-0.43,-0.38,0.15,-0.94,28.06,44.11,-59.56
60420,-0.79,1.95,-0.37,-0.38,0.14,-0.93,28.66,43.51,-60.47
60451,-0.79,1.95,-0.43,-0.39,0.15,-0.95,28.96,42.91,-60.17
60485,-0.79,1.95,-0.43,-0.38,0.16,-0.94,27.91,43.96,-59.41
60515,-0.85,1.95,-0.43,-0.39,0.15,-0.93,26.41,44.26,-62.27
60546,-0.79,1.95,-0.43,-0.39,0.14,-0.94,27.76,44.86,-60.62
60576,-0.85,1.89,-0.43,-0.39,0.15,-0.94,27.91,42.91,-60.17
60607,-0.79,1.89,-0.43,-0.38,0.16,-0.95,27.31,43.36,-60.02
60638,-0.79,1.89,-0.37,-0.38,0.15,-0.95,27.16,43.51,-61.52
60668,-0.79,1.95,-0.37,-0.4,0.15,-0.94,27.61,43.21,-60.17
60699,-0.73,1.89,-0.43,-0.39,0.15,-0.95,28.51,43.36,-61.07
60733,-0.79,1.95,-0.43,-0.39,0.15,-0.93,28.81,42.46,-59.71
60764,-0.73,1.89,-0.43,-0.38,0.15,-0.94,28.81,44.41,-60.32
60801,-0.79,1.83,-0.37,-0.38,0.15,-0.94,28.06,43.06,-61.07
60831,-0.73,1.95,-0.37,-0.39,0.14,-0.94,28.21,43.96,-61.22
60862,-0.73,1.95,-0.43,-0.39,0.16,-0.94,27.91,42.91,-61.52
60893,-0.79,1.89,-0.43,-0.39,0.16,-0.94,28.66,43.21,-60.77
60923,-0.79,1.89,-0.43,-0.39,0.15,-0.93,28.06,43.36,-58.96
60957,-0.79,1.89,-0.43,-0.39,0.16,-0.93,28.66,44.26,-59.41
60988,-0.79,1.89,-0.43,-0.38,0.15,-0.94,27.16,44.71,-59.11
61019,-0.73,1.95,-0.43,-0.39,0.15,-0.94,27.61,43.51,-60.47
61049,-0.79,1.89,-0.43,-0.39,0.15,-0.94,28.06,44.41,-58.51
61080,-0.79,1.89,-0.43,-0.39,0.15,-0.96,28.06,43.06,-60.32
61111,-0.79,1.89,-0.49,-0.39,0.15,-0.93,29.71,43.21,-58.66
61141,-0.79,1.89,-0.43,-0.39,0.16,-0.95,27.61,43.96,-59.71
61172,-0.79,1.89,-0.43,-0.39,0.15,-0.93,27.61,42.91,-60.77
61206,-0.79,1.95,-0.37,-0.38,0.15,-0.94,28.66,43.51,-60.47
61237,-0.79,1.95,-0.43,-0.39,0.15,-0.94,27.61,42.46,-59.71
61291,-0.73,1.89,-0.43,-0.39,0.15,-0.95,28.21,41.71,-59.11
61321,-0.79,1.89,-0.43,-0.38,0.15,-0.94,28.21,42.46,-58.66
61352,-0.79,1.89,-0.43,-0.38,0.14,-0.94,28.06,44.86,-58.51
61383,-0.73,1.95,-0.43,-0.39,0.15,-0.94,28.96,43.21,-61.22
61413,-0.73,1.89,-0.43,-0.39,0.15,-0.95,27.31,43.81,-60.62
61448,-0.73,1.95,-0.43,-0.39,0.14,-0.93,27.31,43.36,-58.96
61478,-0.73,1.95,-0.43,-0.39,0.14,-0.93,28.66,44.71,-59.11
61509,-0.73,1.89,-0.37,-0.39,0.16,-0.94,28.66,43.96,-60.17
61540,-0.73,1.83,-0.43,-0.39,0.15,-0.95,28.96,43.21,-59.41
61570,-0.73,1.16,-0.49,-0.39,0.16,-0.94,28.96,43.96,-60.47
61601,-0.73,1.65,-0.49,-0.39,0.15,-0.93,26.71,42.61,-61.37
61632,-0.73,2.13,-0.37,-0.38,0.15,-0.94,28.81,44.11,-60.62
61662,-0.79,1.95,-0.37,-0.39,0.15,-0.95,27.16,42.91,-61.52
61696,-0.73,2.07,-0.43,-0.39,0.15,-0.92,28.06,43.81,-60.02
61727,-0.73,2.2,-0.37,-0.38,0.15,-0.94,27.16,43.51,-60.17
61757,-0.73,2.32,-0.37,-0.39,0.15,-0.94,28.96,43.51,-60.17
61788,-0.73,2.07,-0.37,-0.39,0.15,-0.95,27.61,43.21,-59.41
61819,-0.85,2.93,-0.24,-0.39,0.15,-0.95,27.61,43.21,-60.47
61849,-0.79,2.93,-0.3,-0.37,0.14,-0.96,27.01,42.61,-60.02
61880,-0.73,2.32,-0.37,-0.39,0.15,-0.94,26.41,43.21,-59.71
61914,-0.73,1.52,-0.37,-0.39,0.14,-0.94,27.76,43.81,-60.62
61945,-0.73,2.26,-0.3,-0.39,0.15,-0.95,28.66,42.46,-61.22
61976,-0.85,2.2,-0.37,-0.38,0.15,-0.94,27.16,43.51,-60.47
62006,-0.85,1.65,-0.43,-0.39,0.15,-0.94,28.06,43.06,-58.96
62037,-0.79,1.83,-0.37,-0.39,0.14,-0.93,27.76,42.31,-60.62
62068,-0.79,1.65,-0.43,-0.39,0.14,-0.94,29.41,42.91,-60.47
62098,-0.79,2.01,-0.43,-0.38,0.16,-0.94,27.76,44.11,-60.62
62129,-0.73,1.77,-0.49,-0.4,0.14,-0.94,27.91,43.51,-61.52
62163,-0.79,1.71,-0.43,-0.38,0.15,-0.94,28.81,43.06,-60.62
62193,-0.79,1.89,-0.55,-0.39,0.15,-0.93,28.21,43.21,-60.77
62224,-0.79,1.83,-0.43,-0.39,0.15,-0.93,28.96,42.46,-60.77
62255,-0.79,1.95,-0.43,-0.38,0.14,-0.95,29.86,42.01,-61.07
62285,-0.79,1.95,-0.37,-0.39,0.15,-0.94,28.96,43.21,-59.71
62316,-0.79,1.83,-0.43,-0.39,0.15,-0.93,27.91,43.96,-59.11
62347,-0.73,1.89,-0.37,-0.39,0.14,-0.94,27.76,43.06,-60.32
62381,-0.79,1.89,-0.43,-0.39,0.16,-0.95,27.61,44.26,-61.52
62411,-0.73,1.95,-0.37,-0.39,0.15,-0.94,28.66,42.91,-60.47
62442,-0.73,1.95,-0.37,-0.39,0.14,-0.93,28.21,42.91,-60.17
62473,-0.79,2.01,-0.43,-0.38,0.15,-0.95,28.21,43.51,-60.77
62503,-0.73,1.83,-0.37,-0.39,0.15,-0.92,28.21,43.21,-61.22
62534,-0.79,1.89,-0.37,-0.39,0.15,-0.94,28.66,43.51,-59.41
62565,-0.73,1.95,-0.43,-0.39,0.14,-0.93,29.71,43.21,-61.52
62595,-0.67,1.95,-0.43,-0.39,0.15,-0.94,28.21,44.26,-59.71
62629,-0.73,1.89,-0.49,-0.39,0.15,-0.93,28.81,44.41,-59.56
62660,-0.79,1.95,-0.43,-0.38,0.15,-0.96,27.76,43.06,-61.37
62691,-0.79,1.89,-0.43,-0.4,0.16,-0.94,27.01,43.81,-60.02
62721,-0.79,1.89,-0.43,-0.39,0.15,-0.94,28.81,44.41,-60.02
62752,-0.79,1.95,-0.37,-0.39,0.15,-0.94,28.51,43.81,-59.56
62783,-0.79,1.89,-0.37,-0.39,0.15,-0.93,27.76,43.06,-60.02
62813,-0.73,1.89,-0.43,-0.39,0.15,-0.94,27.16,43.21,-59.71
62844,-0.79,2.01,-0.43,-0.39,0.15,-0.94,28.21,43.51,-61.22
62872,-0.73,1.83,-0.37,-0.4,0.15,-0.94,27.76,43.81,-60.02
62903,-0.73,1.95,-0.43,-0.39,0.15,-0.94,28.51,42.31,-61.37
62934,-0.73,1.95,-0.43,-0.39,0.15,-0.95,27.76,43.06,-60.32
62964,-0.73,1.95,-0.43,-0.39,0.14,-0.94,26.86,42.91,-60.47
62995,-0.73,1.95,-0.43,-0.39,0.15,-0.94,28.06,42.61,-60.32
63025,-0.73,1.95,-0.43,-0.39,0.15,-0.95,28.81,44.41,-59.56
63056,-0.79,1.89,-0.43,-0.39,0.14,-0.94,27.91,43.51,-61.82
63090,-0.73,1.89,-0.43,-0.39,0.15,-0.93,27.76,43.06,-60.62
63121,-0.73,2.01,-0.37,-0.38,0.15,-0.94,28.21,43.51,-59.11
63158,-0.79,1.95,-0.37,-0.39,0.15,-0.94,29.71,42.46,-60.47
63238,-0.73,1.95,-0.43,-0.4,0.15,-0.95,27.76,44.11,-61.37
63269,-0.79,1.95,-0.43,-0.39,0.15,-0.94,27.31,44.86,-58.51
63299,-0.79,1.89,-0.43,-0.38,0.14,-0.95,28.96,43.51,-60.47
63330,-0.73,1.89,-0.37,-0.39,0.16,-0.94,28.21,44.71,-60.77
63361,-0.79,1.95,-0.49,-0.39,0.14,-0.94,26.86,42.91,-60.47
63395,-0.73,1.95,-0.43,-0.39,0.15,-0.93,27.16,44.26,-60.47
63425,-0.79,1.89,-0.49,-0.39,0.15,-0.94,27.31,43.36,-61.37
63456,-0.79,1.95,-0.43,-0.38,0.15,-0.94,28.66,43.21,-60.17
63486,-0.73,1.83,-0.37,-0.38,0.15,-0.95,29.11,43.36,-58.51
63517,-0.79,1.95,-0.49,-0.39,0.15,-0.94,29.11,44.11,-60.02
63548,-0.79,1.89,-0.37,-0.39,0.15,-0.95,28.81,43.36,-61.07
63578,-0.79,1.95,-0.43,-0.39,0.14,-0.94,27.31,43.06,-60.02
63612,-0.79,1.89,-0.43,-0.39,0.14,-0.93,28.81,44.86,-59.26
63643,-0.79,1.89,-0.43,-0.4,0.14,-0.93,28.51,44.11,-60.32
63674,-0.79,1.89,-0.43,-0.39,0.15,-0.94,26.41,43.51,-61.22
63704,-0.85,1.89,-0.49,-0.39,0.14,-0.93,28.06,43.81,-58.51
63735,-0.79,1.95,-0.43,-0.39,0.16,-0.94,27.76,43.36,-58.96
63766,-0.79,1.89,-0.43,-0.39,0.16,-0.94,28.96,44.71,-60.47
63796,-0.73,1.89,-0.43,-0.39,0.15,-0.93,29.86,44.86,-60.62
63827,-0.73,1.89,-0.43,-0.4,0.15,-0.94,27.61,45.01,-59.71
63861,-0.73,1.89,-0.3,-0.39,0.16,-0.94,26.86,42.16,-60.17
63891,-0.73,1.95,-0.43,-0.39,0.15,-0.95,27.91,43.51,-59.41
63922,-0.79,1.89,-0.49,-0.39,0.15,-0.93,28.81,43.06,-60.02
63953,-0.85,1.95,-0.43,-0.4,0.15,-0.95,27.91,43.96,-59.71
63983,-0.79,1.89,-0.43,-0.4,0.15,-0.95,29.71,43.21,-60.17
64014,-0.79,1.95,-0.37,-0.39,0.14,-0.94,28.51,43.06,-61.37
64044,-0.79,1.83,-0.43,-0.39,0.15,-0.95,27.76,42.31,-61.37
64078,-0.79,1.95,-0.43,-0.39,0.15,-0.95,26.71,43.81,-61.07
64109,-0.79,1.89,-0.43,-0.39,0.15,-0.95,27.31,43.81,-60.32
64140,-0.73,1.89,-0.49,-0.39,0.15,-0.94,28.66,43.51,-61.82
64170,-0.79,1.89,-0.43,-0.39,0.15,-0.94,28.66,43.96,-59.41
64201,-0.79,2.01,-0.37,-0.39,0.15,-0.93,28.51,44.41,-60.02
64232,-0.79,1.89,-0.37,-0.39,0.14,-0.93,28.21,43.51,-59.41
64262,-0.79,1.89,-0.43,-0.4,0.14,-0.95,28.81,43.36,-60.02
64293,-0.79,1.95,-0.43,-0.4,0.15,-0.95,28.06,43.81,-59.56
64327,-0.79,1.89,-0.43,-0.39,0.15,-0.94,27.91,43.51,-59.71
64357,-0.79,1.95,-0.43,-0.39,0.15,-0.93,28.21,44.26,-60.77
64388,-0.73,1.89,-0.49,-0.39,0.15,-0.96,29.41,42.91,-60.17
64419,-0.73,1.89,-0.43,-0.38,0.15,-0.93,28.51,44.11,-59.56
64449,-0.79,1.95,-0.43,-0.39,0.15,-0.95,26.71,44.11,-57.91
64480,-0.79,1.95,-0.43,-0.38,0.15,-0.94,27.61,43.51,-59.71
64511,-0.73,1.83,-0.37,-0.39,0.15,-0.93,27.16,43.21,-59.11
64545,-0.79,1.95,-0.37,-0.39,0.15,-0.94,29.41,43.21,-59.71
64575,-0.73,1.95,-0.3,-0.38,0.14,-0.94,26.86,42.91,-60.17
64606,-0.79,1.89,-0.37,-0.39,0.15,-0.93,26.86,43.51,-59.41
64636,-0.79,1.89,-0.43,-0.39,0.15,-0.94,28.96,43.96,-61.22
64667,-0.73,1.89,-0.43,-0.38,0.15,-0.94,28.21,42.16,-60.77
64698,-0.79,1.89,-0.37,-0.4,0.14,-0.93,29.56,43.81,-60.32
64735,-0.73,1.89,-0.43,-0.38,0.14,-0.94,29.41,42.91,-58.36
64765,-0.79,1.89,-0.37,-0.38,0.15,-0.93,28.21,42.91,-60.17
64800,-0.79,1.89,-0.37,-0.39,0.14,-0.94,27.01,42.61,-61.07
64830,-0.73,1.95,-0.37,-0.38,0.15,-0.95,27.91,43.51,-60.77
64861,-0.79,1.89,-0.49,-0.4,0.15,-0.95,28.66,43.51,-61.22
64891,-0.73,1.95,-0.49,-0.39,0.15,-0.94,27.91,42.46,-60.17
64922,-0.79,1.89,-0.43,-0.38,0.15,-0.95,28.51,44.11,-60.62
64953,-0.79,1.89,-0.49,-0.39,0.15,-0.94,27.76,43.36,-59.56
65004,-0.73,1.95,-0.43,-0.39,0.15,-0.94,28.96,43.21,-59.71
65038,-0.73,1.89,-0.37,-0.39,0.15,-0.94,27.91,42.91,-60.47
65068,-0.73,1.89,-0.49,-0.39,0.16,-0.94,27.91,43.96,-60.17
65099,-0.79,1.89,-0.37,-0.39,0.15,-0.95,28.06,43.36,-58.96
65130,-0.79,1.95,-0.43,-0.38,0.15,-0.94,28.06,43.06,-60.32
65160,-0.73,1.95,-0.37,-0.39,0.15,-0.95,28.81,42.61,-61.37
65191,-0.79,1.95,-0.43,-0.39,0.15,-0.95,28.21,43.21,-58.66
65222,-0.79,1.89,-0.43,-0.39,0.15,-0.93,28.66,42.46,-60.47
65252,-0.73,1.89,-0.43,-0.39,0.15,-0.94,29.86,43.36,-60.62
65286,-0.85,1.89,-0.43,-0.4,0.15,-0.95,27.61,43.51,-59.41
65317,-0.79,1.95,-0.37,-0.39,0.15,-0.93,27.61,42.91,-59.71
65348,-0.73,1.89,-0.43,-0.39,0.15,-0.95,29.41,42.91,-61.22
65378,-0.73,1.89,-0.37,-0.39,0.15,-0.94,28.81,44.11,-60.02
65409,-0.79,1.89,-0.43,-0.39,0.14,-0.93,28.81,42.61,-60.32
65439,-0.79,1.89,-0.43,-0.39,0.15,-0.93,28.66,43.51,-60.77
65470,-0.73,1.89,-0.43,-0.39,0.15,-0.94,29.11,42.61,-60.02
65504,-0.73,1.95,-0.43,-0.39,0.15,-0.94,29.71,42.16,-58.36
65535,-0.73,1.89,-0.49,-0.39,0.15,-0.94,28.66,43.21,-60.17
65565,-0.85,1.95,-0.49,-0.38,0.15,-0.94,28.51,42.61,-60.32
65596,-0.73,1.89,-0.49,-0.39,0.14,-0.95,28.51,43.06,-60.32
65626,-0.79,1.89,-0.43,-0.39,0.16,-0.93,28.21,43.96,-59.41
65657,-0.73,1.95,-0.37,-0.38,0.15,-0.94,27.16,43.51,-61.22
65688,-0.73,1.89,-0.43,-0.39,0.15,-0.92,27.76,44.11,-60.62
65718,-0.73,1.83,-0.43,-0.38,0.15,-0.94,28.06,42.31,-60.02
65752,-0.79,1.95,-0.43,-0.39,0.15,-0.93,28.96,42.91,-60.77
65783,-0.79,1.89,-0.43,-0.39,0.15,-0.93,27.61,41.41,-60.47
65814,-0.79,1.89,-0.43,-0.39,0.15,-0.93,28.96,43.21,-59.71
65844,-0.79,1.89,-0.49,-0.39,0.15,-0.93,26.86,44.71,-59.71
65875,-0.79,1.95,-0.43,-0.39,0.14,-0.95,28.81,42.31,-61.07
65906,-0.79,1.89,-0.37,-0.4,0.15,-0.95,29.56,43.06,-60.02
65936,-0.85,1.89,-0.3,-0.39,0.14,-0.94,30.61,43.36,-61.07
65970,-0.73,1.95,-0.37,-0.39,0.14,-0.94,27.91,42.91,-60.17
66001,-0.73,1.89,-0.37,-0.38,0.15,-0.94,28.51,43.06,-61.07
66031,-0.73,1.95,-0.43,-0.39,0.15,-0.94,27.91,43.21,-60.17
66062,-0.73,1.95,-0.49,-0.39,0.15,-0.96,28.06,43.36,-60.02
66093,-0.79,1.95,-0.49,-0.38,0.15,-0.94,27.16,43.51,-60.17
66123,-0.79,1.95,-0.43,-0.38,0.15,-0.94,26.86,43.21,-59.11
66154,-0.73,1.89,-0.43,-0.39,0.14,-0.95,27.31,42.61,-61.37
66185,-0.79,1.89,-0.3,-0.39,0.15,-0.94,27.31,43.81,-60.02
66219,-0.79,1.95,-0.37,-0.39,0.15,-0.94,27.31,43.36,-61.37
66249,-0.79,1.83,-0.43,-0.39,0.15,-0.94,29.41,43.51,-59.11
66280,-0.79,1.89,-0.49,-0.4,0.14,-0.93,28.96,43.51,-60.17
66310,-0.79,1.95,-0.37,-0.39,0.15,-0.94,28.06,43.81,-59.26
66341,-0.79,1.89,-0.49,-0.39,0.15,-0.93,26.41,43.96,-59.71
66372,-0.79,1.95,-0.37,-0.39,0.16,-0.94,27.01,43.81,-58.96
66402,-0.79,1.89,-0.43,-0.39,0.14,-0.95,28.66,44.26,-59.71
66436,-0.73,1.89,-0.49,-0.39,0.15,-0.94,28.21,42.16,-60.17
66467,-0.73,1.95,-0.37,-0.39,0.15,-0.93,27.91,43.96,-60.77
66498,-0.73,1.89,-0.37,-0.39,0.15,-0.94,29.56,43.36,-60.62
66528,-0.79,1.95,-0.37,-0.38,0.15,-0.94,28.81,43.81,-60.32
66559,-0.79,1.89,-0.43,-0.4,0.15,-0.93,29.41,42.16,-61.22
66590,-0.79,1.95,-0.37,-0.38,0.15,-0.96,28.06,42.31,-60.32
66620,-0.85,1.89,-0.43,-0.39,0.15,-0.94,29.11,43.81,-60.32
66651,-0.79,1.95,-0.37,-0.39,0.15,-0.96,28.96,42.91,-59.71
66685,-0.79,2.01,-0.43,-0.39,0.14,-0.95,27.76,43.36,-60.02
66715,-0.79,1.89,-0.43,-0.39,0.15,-0.94,27.76,43.36,-58.51
66746,-0.79,1.89,-0.43,-0.39,0.15,-0.94,27.91,42.91,-60.77
66777,-0.79,1.89,-0.37,-0.38,0.14,-0.93,27.31,43.81,-59.56
66807,-0.79,1.89,-0.43,-0.38,0.15,-0.95,28.06,43.81,-60.02
66838,-0.79,1.89,-0.43,-0.39,0.15,-0.94,27.76,43.36,-59.56
66875,-0.73,1.83,-0.43,-0.39,0.15,-0.94,28.06,43.36,-59.56
66905,-0.73,2.01,-0.43,-0.39,0.16,-0.93,28.06,44.41,-59.56
66934,-0.73,1.89,-0.37,-0.39,0.15,-0.94,28.96,43.21,-60.47
66964,-0.79,1.89,-0.43,-0.39,0.15,-0.94,28.06,42.61,-60.32
66995,-0.85,1.83,-0.37,-0.39,0.15,-0.94,27.76,44.11,-60.32
67026,-0.73,1.89,-0.43,-0.38,0.14,-0.94,27.61,43.96,-60.47
67056,-0.85,1.95,-0.49,-0.39,0.15,-0.94,27.76,42.61,-60.32
67087,-0.73,1.95,-0.43,-0.39,0.15,-0.95,27.31,42.31,-60.32
67117,-0.79,1.95,-0.49,-0.38,0.16,-0.95,27.16,42.91,-60.17
67151,-0.73,1.95,-0.49,-0.39,0.14,-0.95,28.06,43.36,-61.67
67182,-0.73,1.89,-0.43,-0.4,0.15,-0.95,27.61,42.46,-58.66
67213,-0.73,1.95,-0.43,-0.38,0.15,-0.94,28.81,44.86,-60.32
67243,-0.79,1.89,-0.37,-0.38,0.16,-0.95,28.81,44.11,-58.51
67274,-0.79,1.95,-0.37,-0.4,0.16,-0.94,28.06,44.11,-59.56
67305,-0.79,1.89,-0.37,-0.39,0.14,-0.94,27.91,43.21,-61.22
67335,-0.79,1.89,-0.43,-0.39,0.14,-0.94,28.21,43.51,-59.71
67366,-0.79,1.95,-0.37,-0.38,0.15,-0.94,28.06,42.31,-60.32
67400,-0.79,1.89,-0.43,-0.39,0.16,-0.93,29.41,44.26,-59.41
67431,-0.79,1.89,-0.43,-0.4,0.15,-0.94,28.21,43.51,-59.11
67461,-0.79,1.83,-0.43,-0.39,0.15,-0.94,28.66,42.91,-60.77
67492,-0.79,1.89,-0.43,-0.38,0.15,-0.94,29.41,43.21,-60.17
67523,-0.79,1.89,-0.49,-0.39,0.15,-0.94,27.76,43.81,-60.32
67553,-0.79,1.95,-0.3,-0.39,0.15,-0.95,28.51,44.11,-60.32
67584,-0.79,1.89,-0.43,-0.38,0.14,-0.94,27.61,43.51,-60.47
67618,-0.73,1.95,-0.43,-0.38,0.16,-0.96,27.16,43.96,-60.17
67648,-0.67,1.95,-0.37,-0.39,0.15,-0.94,28.96,44.71,-60.17
67679,-0.73,2.01,-0.43,-0.38,0.15,-0.93,28.66,43.51,-59.71
67710,-0.79,1.89,-0.49,-0.38,0.15,-0.93,28.06,43.36,-60.32
67740,-0.79,1.95,-0.37,-0.38,0.15,-0.95,28.06,42.61,-61.07
67771,-0.73,1.89,-0.43,-0.39,0.15,-0.95,29.11,42.01,-61.07
67802,-0.79,1.89,-0.43,-0.39,0.15,-0.94,28.21,43.21,-60.17
67832,-0.73,1.89,-0.37,-0.39,0.15,-0.95,30.46,44.26,-60.17
67866,-0.79,1.95,-0.37,-0.38,0.15,-0.94,27.01,42.61,-60.02
67897,-0.73,1.89,-0.43,-0.39,0.15,-0.93,27.01,43.81,-60.62
67927,-0.85,1.95,-0.37,-0.4,0.15,-0.94,28.66,43.51,-59.41
67958,-0.79,1.95,-0.3,-0.38,0.16,-0.94,29.11,42.61,-60.02
67989,-0.73,1.95,-0.37,-0.39,0.15,-0.97,28.66,44.26,-59.71
68019,-0.79,1.89,-0.43,-0.39,0.16,-0.93,28.21,43.21,-60.17
68050,-0.79,1.95,-0.43,-0.39,0.15,-0.95,27.76,42.31,-60.02
68084,-0.85,1.95,-0.49,-0.38,0.15,-0.95,29.71,43.51,-59.41
68115,-0.79,1.89,-0.49,-0.39,0.16,-0.94,28.21,43.51,-59.11
68145,-0.73,1.89,-0.43,-0.39,0.15,-0.95,29.71,42.91,-59.71
68176,-0.79,1.89,-0.43,-0.39,0.15,-0.94,27.16,43.21,-58.66
68206,-0.79,1.95,-0.49,-0.39,0.16,-0.93,27.91,44.71,-60.77
68237,-0.79,1.89,-0.43,-0.39,0.16,-0.94,26.41,42.46,-60.47
68268,-0.73,1.83,-0.43,-0.39,0.15,-0.95,29.11,43.36,-60.02
68298,-0.79,1.95,-0.49,-0.39,0.15,-0.93,27.76,43.81,-60.62
68332,-0.79,1.89,-0.43,-0.39,0.15,-0.94,26.71,42.31,-61.07
68363,-0.73,1.95,-0.43,-0.38,0.15,-0.96,30.01,42.46,-61.52
68394,-0.79,1.95,-0.43,-0.39,0.15,-0.95,28.81,44.11,-60.02
68424,-0.79,1.89,-0.37,-0.39,0.15,-0.94,27.76,43.81,-60.02
