Timestamp,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
18578,0.0,-0.0,0.06,0.2,0.22,-1.02,618.02,418.98,-196.08
18607,-0.12,0.12,0.06,0.2,0.22,-1.01,618.08,407.03,-184.51
18618,-0.12,0.06,0.18,0.19,0.22,-1.02,607.85,402.9,-189.84
18647,-0.18,0.12,0.06,0.2,0.22,-0.99,610.82,402.85,-189.88
18658,-0.06,0.06,0.12,0.2,0.23,-1.0,613.96,401.12,-197.98
18687,0.06,-0.06,-0.06,0.2,0.23,-1.02,618.11,409.59,-189.75
18698,-0.06,-0.0,0.12,0.2,0.23,-1.01,618.12,416.13,-198.85
18727,-0.18,0.12,0.12,0.2,0.22,-1.01,607.76,407.03,-189.69
18738,-0.18,0.12,0.06,0.19,0.22,-1.01,597.6,402.76,-199.02
18767,-0.12,0.12,0.18,0.2,0.22,-1.01,624.4,400.82,-200.81
18778,0.06,-0.0,0.06,0.2,0.23,-1.0,615.4,399.86,-194.05
18807,-0.06,0.12,0.18,0.19,0.23,-1.01,615.42,406.4,-203.15
18818,-0.18,0.18,0.06,0.19,0.23,-1.0,609.7,400.77,-209.93
18847,-0.06,0.06,0.12,0.19,0.21,-1.02,607.97,400.0,-193.94
18858,-0.12,0.18,0.06,0.2,0.23,-1.01,620.89,417.84,-188.17
18887,-0.12,0.12,0.06,0.2,0.23,-1.02,605.26,402.13,-212.48
18898,-0.24,0.18,0.06,0.2,0.22,-1.01,622.63,409.35,-193.82
18927,-0.06,0.06,0.06,0.2,0.23,-1.0,605.26,402.13,-212.48
18927,-0.06,0.06,0.06,0.2,0.23,-1.02,237.72,767.07,149.9
18972,-0.06,0.06,0.12,0.19,0.22,-1.01,625.6,406.69,-189.96
18987,0.12,-0.06,-0.0,0.2,0.22,-1.02,616.8,405.29,-195.21
19002,-0.18,0.06,0.06,0.19,0.23,-1.01,615.05,419.03,-196.04
19031,-0.06,0.06,-0.12,0.19,0.22,-1.0,621.26,405.2,-195.28
19042,0.0,-0.0,0.06,0.2,0.21,-1.0,615.44,402.42,-199.29
19119,-0.12,0.06,0.18,0.19,0.22,-1.0,587.23,397.65,-193.72
19129,-0.18,0.06,-0.0,0.21,0.22,-1.02,606.44,401.46,-192.53
19158,-0.06,-0.0,-0.0,0.2,0.22,-1.01,610.79,409.48,-196.31
19169,-0.06,0.06,0.06,0.19,0.22,-1.01,625.65,409.2,-196.54
19198,-0.06,-0.0,-0.0,0.2,0.23,-1.01,604.79,403.16,-184.46
19209,-0.06,0.06,-0.0,0.2,0.21,-1.0,615.39,402.52,-196.62
19238,-0.12,0.12,0.06,0.2,0.22,-1.01,614.16,400.68,-209.99
19249,-0.06,0.12,0.12,0.2,0.22,-1.01,613.91,401.22,-195.31
19278,-0.06,0.06,0.12,0.2,0.23,-1.02,604.55,416.82,-186.64
19289,-0.12,0.06,-0.0,0.2,0.22,-1.0,615.12,413.63,-193.56
19318,-0.06,0.06,-0.12,0.2,0.22,-1.0,611.34,392.53,-208.91
19329,-0.18,0.18,-0.12,0.2,0.22,-1.01,636.21,399.46,-194.37
19358,-0.12,0.06,0.06,0.19,0.23,-1.0,597.29,413.97,-193.29
19369,0.0,-0.0,-0.06,0.2,0.23,-1.01,624.27,405.05,-197.99
19398,0.0,-0.0,-0.06,0.2,0.23,-1.01,610.75,409.58,-193.64
19409,-0.12,0.12,0.06,0.2,0.23,-1.01,621.19,410.61,-197.75
19438,0.0,-0.06,-0.0,0.19,0.22,-1.01,625.61,413.23,-199.06
19449,-0.12,-0.0,0.24,0.2,0.22,-1.0,606.37,410.8,-200.2
19478,-0.12,0.06,-0.06,0.2,0.21,-1.01,615.28,413.29,-202.9
19489,-0.06,0.06,0.06,0.19,0.22,-1.01,625.61,413.23,-199.06
19518,-0.06,0.12,0.06,0.2,0.22,-1.01,613.87,405.25,-197.84
19529,-0.06,-0.0,0.06,0.19,0.24,-1.01,624.27,410.31,-204.47
19558,-0.12,-0.0,-0.0,0.2,0.22,-1.0,615.17,422.73,-207.9
19569,-0.06,0.12,-0.0,0.19,0.22,-1.01,622.51,422.78,-202.68
19598,0.0,-0.0,0.06,0.2,0.22,-1.01,606.24,415.03,-197.38
19609,-0.18,0.12,0.06,0.19,0.22,-1.0,610.99,399.85,-196.65
19638,-0.06,-0.0,0.06,0.2,0.22,-1.02,627.18,410.4,-200.51
19649,0.06,-0.06,-0.0,0.2,0.22,-1.01,606.44,405.39,-197.72
19678,-0.06,0.06,-0.0,0.2,0.23,-1.01,633.18,406.21,-199.42
19750,-0.06,-0.06,0.12,0.2,0.22,-1.02,610.84,409.39,-198.98
19761,-0.06,-0.0,-0.0,0.2,0.23,-1.02,604.94,402.81,-193.8
19790,0.0,-0.06,-0.12,0.2,0.22,-1.01,615.55,402.18,-205.96
19801,-0.06,0.06,0.12,0.19,0.22,-1.01,622.62,406.75,-189.92
19830,-0.06,0.06,0.06,0.19,0.23,-1.01,615.46,397.11,-194.15
19841,-0.12,0.06,0.06,0.2,0.21,-1.02,598.85,411.14,-194.75
19870,-0.12,0.18,0.06,0.2,0.23,-1.01,609.3,410.84,-197.57
19881,-0.06,0.06,0.06,0.2,0.22,-1.01,634.43,414.58,-195.14
19910,0.0,-0.06,0.06,0.19,0.22,-1.01,610.93,402.6,-196.56
19921,-0.18,0.12,0.12,0.19,0.22,-1.01,616.84,410.45,-204.36
19950,-0.06,0.12,-0.0,0.2,0.22,-1.01,616.85,414.39,-209.55
19961,-0.12,0.06,0.12,0.2,0.22,-1.0,627.03,408.09,-188.6
19990,-0.18,0.06,-0.0,0.2,0.22,-1.01,613.67,414.89,-197.5
20001,0.0,-0.06,0.06,0.2,0.23,-1.0,611.0,397.19,-194.08
20030,-0.12,0.06,-0.06,0.21,0.23,-1.01,613.86,407.91,-200.41
20041,-0.06,0.12,0.3,0.2,0.23,-1.01,613.46,417.98,-188.06
20070,-0.06,-0.0,0.18,0.2,0.23,-1.01,607.83,416.08,-205.36
20081,-0.18,0.06,0.06,0.2,0.23,-1.01,613.67,410.95,-192.3
20110,-0.06,-0.0,0.06,0.19,0.22,-1.0,624.33,407.56,-204.57
20121,-0.12,0.06,-0.06,0.2,0.23,-1.01,617.97,416.47,-189.51
20150,0.0,-0.0,0.06,0.2,0.22,-1.02,621.39,400.98,-198.1
20161,-0.06,0.06,0.06,0.2,0.21,-1.02,609.21,414.97,-197.43
20190,-0.12,-0.0,0.06,0.19,0.22,-1.02,615.21,413.43,-198.9
20201,-0.18,0.06,0.12,0.2,0.22,-1.01,622.93,402.13,-203.41
20230,-0.06,0.12,0.12,0.19,0.23,-1.02,596.08,410.76,-206.71
20241,-0.12,0.06,0.12,0.19,0.22,-1.0,616.63,408.29,-188.44
20270,-0.06,0.12,-0.12,0.2,0.21,-1.01,621.41,404.86,-204.62
20281,0.06,-0.0,0.12,0.2,0.22,-1.01,607.67,407.23,-184.36
20310,0.0,-0.06,0.18,0.2,0.22,-1.01,606.23,408.49,-188.29
20382,0.0,-0.0,0.06,0.19,0.22,-1.01,621.64,388.59,-198.53
20393,-0.12,0.06,-0.0,0.2,0.22,-1.02,622.59,413.39,-196.35
20421,-0.06,0.06,0.06,0.19,0.22,-1.0,600.43,409.59,-198.82
20432,-0.18,0.06,0.06,0.2,0.23,-1.01,615.44,402.42,-199.29
20461,-0.12,-0.0,-0.06,0.19,0.22,-1.01,609.25,410.94,-194.91
20472,-0.06,-0.0,-0.0,0.2,0.22,-1.01,613.83,405.35,-195.17
20501,0.06,-0.0,0.12,0.2,0.22,-1.02,625.66,406.54,-193.97
20512,0.0,-0.12,-0.0,0.2,0.23,-1.0,609.57,404.99,-207.11
20541,-0.06,0.12,0.06,0.2,0.22,-1.01,606.54,407.8,-206.97
20552,0.0,-0.0,0.06,0.2,0.22,-1.01,627.23,407.65,-200.61
20581,0.0,-0.0,-0.06,0.2,0.22,-1.01,618.02,413.72,-189.61
20592,-0.06,0.06,-0.0,0.2,0.23,-1.01,608.06,399.81,-199.28
20621,-0.06,-0.0,0.06,0.2,0.23,-1.02,615.39,402.52,-196.62
20632,0.0,-0.0,-0.0,0.19,0.23,-1.01,616.79,407.95,-197.78
20661,-0.24,0.06,0.12,0.2,0.23,-1.01,615.26,406.74,-193.81
20672,-0.12,0.06,-0.0,0.2,0.22,-1.02,621.15,408.05,-192.51
20701,-0.12,0.12,0.06,0.2,0.22,-1.0,620.96,417.69,-192.17
20712,-0.06,0.06,-0.0,0.2,0.22,-1.02,622.88,399.62,-196.83
20741,-0.12,-0.0,0.12,0.19,0.22,-1.01,624.2,401.26,-188.8
20752,-0.06,0.06,-0.0,0.2,0.23,-1.01,613.63,414.98,-194.83
20781,-0.06,0.06,-0.06,0.2,0.23,-1.01,616.74,408.04,-195.12
20792,-0.06,0.06,-0.0,0.2,0.22,-1.0,616.88,401.16,-195.36
20821,-0.12,0.06,0.06,0.19,0.21,-1.01,621.44,398.22,-198.19
20832,-0.18,0.06,0.06,0.2,0.22,-1.0,624.19,414.44,-204.33
20861,-0.06,-0.0,-0.0,0.2,0.21,-1.01,625.71,406.45,-196.63
20872,0.0,-0.0,0.12,0.2,0.22,-1.02,621.18,401.42,-186.09
20901,-0.18,0.06,-0.0,0.2,0.21,-1.01,613.81,408.0,-197.74
20912,0.0,-0.06,0.06,0.2,0.22,-1.0,622.78,406.41,-199.26
20941,-0.12,0.06,-0.12,0.19,0.22,-1.01,614.07,400.88,-204.66
21014,0.0,-0.06,-0.06,0.2,0.22,-1.01,621.06,414.84,-194.94
21029,-0.12,0.06,0.24,0.2,0.22,-1.01,627.3,407.5,-204.61
21044,0.0,-0.0,0.12,0.19,0.23,-1.01,604.81,413.63,-198.74
21073,-0.18,0.06,0.06,0.2,0.23,-1.01,624.37,398.26,-195.57
21084,-0.06,0.12,-0.0,0.19,0.22,-1.01,607.68,425.62,-207.69
21113,-0.06,0.12,-0.12,0.2,0.22,-1.0,622.69,406.6,-193.92
21124,0.0,-0.0,-0.0,0.2,0.22,-1.02,615.05,413.77,-189.56
21153,-0.06,0.06,0.12,0.2,0.23,-1.01,622.62,406.75,-189.92
21164,-0.06,0.06,0.06,0.19,0.23,-1.0,610.65,416.37,-196.07
21193,0.06,-0.06,0.06,0.2,0.22,-1.0,621.29,407.76,-200.52
21204,-0.06,-0.0,-0.06,0.2,0.22,-1.01,621.21,405.3,-192.61
21233,-0.06,-0.0,0.06,0.2,0.22,-1.02,605.03,402.62,-199.13
21244,-0.24,0.06,0.06,0.2,0.22,-1.02,615.14,409.64,-189.71
21273,-0.12,0.06,0.06,0.19,0.23,-1.01,614.0,401.02,-200.65
21284,-0.12,0.06,0.06,0.2,0.23,-1.0,616.59,417.58,-197.44
21313,-0.12,0.06,0.06,0.19,0.22,-1.01,607.62,419.18,-195.93
21324,-0.06,0.06,0.12,0.2,0.22,-1.01,608.23,396.81,-206.05
21353,-0.06,0.06,0.18,0.2,0.21,-1.01,610.71,413.61,-196.17
21364,-0.12,0.06,-0.06,0.2,0.22,-1.0,610.89,406.63,-199.08
21393,-0.06,0.06,-0.0,0.2,0.22,-1.01,610.98,402.5,-199.22
21404,-0.06,0.06,-0.0,0.19,0.22,-1.01,613.71,410.85,-194.97
21433,-0.12,0.12,-0.06,0.2,0.22,-1.01,611.13,392.97,-196.9
21444,-0.12,0.06,-0.06,0.2,0.22,-1.02,624.0,410.9,-188.46
21473,-0.06,0.06,0.06,0.2,0.23,-1.01,622.83,399.72,-194.16
21484,0.0,-0.0,0.06,0.19,0.22,-1.0,613.57,421.67,-199.92
21513,-0.06,0.12,0.06,0.21,0.22,-1.01,621.26,405.2,-195.28
21524,0.0,-0.0,0.12,0.2,0.23,-1.0,624.23,405.15,-195.33
21553,-0.06,0.06,0.12,0.19,0.23,-1.01,605.2,399.62,-205.9
21564,0.0,-0.0,-0.06,0.2,0.22,-1.01,635.96,415.79,-199.12
21641,0.0,-0.06,0.12,0.21,0.23,-1.01,624.53,397.92,-204.91
21651,-0.12,0.12,-0.0,0.2,0.23,-1.01,600.73,393.17,-196.74
21680,-0.12,0.12,0.06,0.2,0.22,-1.0,630.17,406.36,-196.7
21691,-0.12,0.12,-0.0,0.2,0.22,-1.01,610.5,414.05,-184.16
21720,-0.06,0.24,0.12,0.2,0.22,-1.0,613.72,414.79,-200.16
21731,0.06,-0.06,-0.06,0.2,0.23,-1.0,613.92,405.15,-200.51
21760,-0.12,0.06,-0.12,0.2,0.22,-1.01,609.26,405.68,-188.43
21771,-0.06,0.06,-0.0,0.2,0.23,-1.01,622.53,418.79,-198.82
21800,0.0,-0.06,0.06,0.2,0.22,-0.99,622.94,406.06,-208.6
21811,-0.06,0.12,0.06,0.19,0.22,-1.0,600.49,402.9,-193.73
21840,-0.06,0.12,0.18,0.19,0.21,-1.01,615.22,416.04,-202.81
21851,-0.06,0.06,0.18,0.19,0.23,-1.01,609.33,414.73,-204.1
21880,-0.06,0.06,-0.0,0.2,0.23,-1.02,615.58,406.06,-212.49
21891,0.0,-0.0,0.06,0.2,0.22,-1.01,613.86,407.91,-200.41
21920,-0.12,0.06,-0.0,0.2,0.22,-1.0,622.48,413.63,-189.67
21931,-0.06,0.12,0.06,0.2,0.22,-1.01,591.67,401.55,-197.65
21960,0.0,0.06,-0.0,0.2,0.21,-1.01,616.84,401.26,-192.69
21971,-0.06,0.12,-0.0,0.2,0.22,-1.0,609.6,394.42,-195.49
22000,-0.06,0.06,-0.06,0.19,0.22,-1.0,618.42,399.71,-196.77
22011,-0.06,-0.0,-0.0,0.2,0.22,-1.02,610.82,413.37,-202.84
22040,0.0,0.06,0.06,0.2,0.23,-1.0,630.22,408.87,-203.28
22051,-0.06,0.06,-0.0,0.19,0.23,-1.01,604.94,402.81,-193.8
22080,-0.06,0.06,0.12,0.19,0.23,-1.02,616.64,410.89,-192.35
22091,-0.06,0.12,-0.0,0.19,0.22,-1.01,615.31,406.65,-196.48
22120,-0.18,0.12,-0.0,0.2,0.22,-1.01,614.21,393.99,-204.9
22131,-0.06,0.06,-0.06,0.2,0.22,-1.01,606.29,408.34,-192.29
22160,-0.06,0.12,0.06,0.2,0.22,-1.01,615.35,406.55,-199.15
22171,0.0,-0.06,0.12,0.19,0.22,-1.02,618.17,406.83,-189.85
22200,-0.12,0.06,-0.0,0.2,0.22,-1.0,610.74,406.98,-189.74
22272,0.0,-0.12,0.06,0.19,0.22,-0.99,604.92,413.39,-205.42
22283,0.0,-0.0,-0.06,0.2,0.23,-1.01,622.74,406.5,-196.59
22312,0.0,-0.0,0.12,0.2,0.22,-1.02,624.31,401.02,-195.47
22323,-0.06,0.06,0.12,0.2,0.22,-1.0,614.95,407.43,-175.13
22352,-0.12,0.06,0.12,0.2,0.23,-1.01,627.45,404.55,-210.05
22363,-0.12,0.06,0.06,0.19,0.22,-1.01,625.85,408.76,-208.55
22392,-0.12,0.06,-0.0,0.21,0.22,-1.02,618.25,413.23,-202.95
22403,-0.06,0.06,-0.0,0.2,0.22,-1.01,624.22,407.8,-197.9
22432,-0.06,0.06,-0.0,0.19,0.22,-1.02,623.93,417.63,-192.22
22443,-0.06,0.12,0.06,0.19,0.23,-1.02,613.93,407.76,-204.41
22472,-0.12,0.06,-0.18,0.19,0.22,-1.01,622.69,406.6,-193.92
22483,-0.06,0.12,0.06,0.19,0.22,-1.01,625.54,409.44,-189.86
22512,-0.06,0.06,0.06,0.19,0.22,-1.01,614.94,419.28,-189.37
22523,0.0,0.06,0.18,0.2,0.23,-1.0,610.94,397.34,-190.08
22552,-0.06,0.06,0.12,0.2,0.22,-1.01,613.51,411.29,-182.96
22563,-0.06,0.12,-0.0,0.19,0.23,-1.01,618.18,409.44,-193.76
22592,0.0,-0.06,-0.0,0.19,0.22,-1.02,614.0,401.02,-200.65
22603,-0.06,0.06,0.06,0.19,0.23,-1.01,609.16,417.72,-197.33
22632,0.0,-0.0,0.06,0.19,0.22,-1.02,597.6,402.76,-199.02
22643,-0.06,0.06,0.06,0.19,0.22,-1.01,605.16,399.72,-203.23
22672,-0.18,-0.0,0.12,0.2,0.22,-1.0,622.98,402.03,-206.08
22683,-0.06,0.12,-0.06,0.2,0.22,-1.01,622.85,406.26,-203.26
22712,-0.12,0.06,-0.0,0.19,0.22,-1.01,609.5,401.21,-197.92
22723,-0.06,-0.0,-0.0,0.2,0.23,-1.0,604.9,406.85,-196.32
22752,-0.06,0.06,0.18,0.2,0.22,-1.02,615.26,406.74,-193.81
22763,-0.18,0.18,0.18,0.2,0.22,-1.01,624.33,407.56,-204.57
22792,-0.06,0.06,0.06,0.19,0.23,-1.01,609.06,415.31,-188.09
22803,-0.12,0.12,-0.06,0.19,0.22,-1.02,622.42,416.38,-189.58
22832,-0.12,0.12,0.12,0.19,0.22,-1.02,630.05,406.6,-190.03
22905,0.0,-0.06,0.06,0.2,0.23,-1.02,622.85,406.26,-203.26
22915,-0.24,0.06,-0.06,0.2,0.23,-1.01,606.57,401.16,-200.54
22944,-0.06,-0.06,0.24,0.2,0.21,-1.02,621.46,404.77,-207.29
22955,-0.24,0.12,0.06,0.21,0.22,-1.02,618.08,407.03,-184.51
22984,0.0,-0.12,-0.0,0.19,0.22,-1.01,621.29,407.76,-200.52
22995,-0.06,0.12,-0.0,0.19,0.22,-1.01,614.95,425.82,-198.46
23024,0.0,-0.0,-0.0,0.2,0.23,-1.01,618.34,413.03,-208.29
23035,-0.12,0.12,0.18,0.19,0.21,-1.0,621.24,407.86,-197.85
23064,-0.12,0.12,-0.0,0.2,0.22,-1.02,616.83,407.85,-200.45
23075,-0.06,0.06,-0.0,0.2,0.22,-1.02,605.09,399.87,-199.23
23104,-0.06,0.06,-0.12,0.2,0.23,-1.01,609.56,398.45,-198.01
23115,-0.06,0.12,-0.0,0.2,0.22,-1.0,606.53,401.26,-197.87
23144,-0.12,0.12,-0.0,0.19,0.22,-1.01,618.31,399.95,-190.09
23155,-0.06,0.12,0.24,0.2,0.22,-1.0,606.35,405.59,-192.39
23184,-0.12,0.12,0.06,0.2,0.22,-1.01,607.85,402.9,-189.84
23195,-0.06,-0.06,0.12,0.2,0.22,-1.01,625.71,406.45,-196.63
23224,0.0,-0.0,-0.06,0.2,0.22,-0.99,607.53,423.31,-195.78
23235,-0.06,0.06,0.18,0.2,0.22,-1.01,606.17,411.24,-188.19
23264,-0.06,0.12,0.06,0.19,0.22,-1.02,622.75,413.05,-205.69
23275,-0.06,-0.0,0.06,0.2,0.22,-1.01,613.86,407.91,-200.41
23304,-0.06,0.12,0.18,0.2,0.22,-1.01,622.92,399.52,-199.5
23315,-0.06,0.06,-0.0,0.2,0.22,-1.02,622.23,426.02,-189.23
23344,-0.12,0.12,0.06,0.19,0.22,-1.01,621.36,407.62,-204.52
23355,-0.06,0.06,0.06,0.2,0.23,-1.01,622.78,402.47,-194.07
23384,0.0,-0.0,0.06,0.2,0.22,-1.01,616.94,398.41,-195.46
23395,0.0,-0.0,0.18,0.2,0.22,-1.01,622.87,402.28,-199.4
23424,-0.12,-0.0,-0.0,0.19,0.22,-1.0,606.28,405.73,-188.38
23435,0.0,-0.0,-0.06,0.19,0.22,-1.01,624.13,408.0,-192.56
23464,0.0,-0.12,-0.06,0.19,0.23,-0.99,622.63,409.35,-193.82
23541,0.0,-0.0,0.18,0.19,0.22,-1.0,615.56,399.52,-203.39
23541,0.0,-0.0,0.18,0.2,0.22,-1.03,247.84,764.77,157.74
23585,-0.06,0.12,-0.0,0.2,0.22,-1.01,609.12,421.76,-199.85
23595,0.0,-0.0,0.18,0.19,0.23,-1.0,604.81,413.63,-198.74
23624,-0.12,0.12,-0.0,0.2,0.22,-1.02,614.96,423.16,-195.89
23635,-0.06,-0.0,0.12,0.19,0.23,-0.99,609.56,398.45,-198.01
23664,0.0,-0.0,-0.0,0.19,0.23,-1.01,624.46,398.07,-200.91
23675,-0.06,0.06,0.18,0.2,0.23,-1.0,618.44,406.25,-205.86
23704,-0.06,0.06,0.12,0.2,0.22,-1.0,596.03,408.25,-200.14
23715,-0.06,0.12,0.12,0.2,0.22,-1.01,615.21,418.69,-205.38
23744,-0.12,0.06,0.06,0.2,0.22,-1.01,610.82,413.37,-202.84
23755,0.06,-0.0,0.12,0.2,0.22,-1.0,601.93,408.23,-197.56
23784,0.0,-0.12,-0.0,0.2,0.23,-1.01,601.55,422.19,-191.74
23795,0.0,-0.06,-0.0,0.19,0.22,-1.01,615.49,399.67,-199.39
23824,0.0,-0.06,0.06,0.19,0.22,-1.02,618.14,413.47,-196.28
23835,-0.06,0.12,-0.06,0.19,0.22,-1.01,613.66,408.34,-188.4
23864,-0.06,0.06,0.06,0.2,0.22,-1.01,616.88,401.16,-195.36
23875,-0.12,0.12,0.12,0.2,0.22,-1.0,631.76,407.42,-204.68
23904,-0.06,0.06,-0.0,0.2,0.21,-1.0,621.1,410.81,-192.42
23915,-0.06,0.06,-0.12,0.2,0.22,-1.01,609.75,394.08,-204.83
23944,-0.06,0.06,0.06,0.2,0.22,-1.02,601.78,415.11,-197.32
23955,0.06,-0.0,0.06,0.19,0.22,-1.01,613.83,405.35,-195.17
23984,-0.06,0.06,0.06,0.2,0.23,-1.02,621.4,407.52,-207.19
23995,-0.06,0.12,-0.0,0.2,0.22,-1.01,610.98,402.5,-199.22
24024,-0.06,0.12,0.12,0.2,0.22,-1.0,613.8,410.66,-200.31
24035,0.0,-0.0,0.12,0.19,0.22,-1.01,595.88,405.93,-188.23
24064,0.0,-0.0,-0.06,0.19,0.22,-1.01,613.91,401.22,-195.31
24075,0.0,0.06,0.06,0.2,0.23,-1.01,601.98,410.74,-204.13
24104,-0.06,-0.0,0.06,0.2,0.22,-1.01,635.85,418.64,-196.35
24176,-0.18,0.06,0.12,0.2,0.22,-1.0,605.19,402.28,-208.47
24192,0.0,-0.06,0.06,0.2,0.22,-1.01,625.85,408.76,-208.55
24207,0.12,-0.0,-0.0,0.2,0.23,-1.01,614.95,416.62,-186.8
24236,-0.06,0.12,0.12,0.21,0.22,-1.01,627.1,407.94,-192.6
24247,0.0,-0.06,0.06,0.2,0.22,-1.01,600.29,416.47,-198.58
24276,0.0,-0.0,0.06,0.19,0.23,-1.01,613.72,408.2,-192.4
24287,-0.06,0.06,0.18,0.19,0.22,-1.01,625.61,409.3,-193.87
24316,0.0,-0.0,-0.06,0.2,0.23,-1.02,622.6,422.58,-208.01
24327,0.0,0.12,-0.0,0.19,0.23,-0.99,622.48,413.63,-189.67
24356,-0.06,0.06,-0.0,0.2,0.23,-1.02,615.23,402.86,-187.28
24367,-0.06,0.06,0.06,0.19,0.22,-1.01,622.8,412.95,-208.35
24396,-0.06,0.12,-0.0,0.21,0.22,-1.02,620.85,427.13,-197.17
24407,-0.06,0.12,-0.0,0.2,0.21,-1.0,616.55,415.02,-192.2
24436,-0.06,0.18,0.18,0.19,0.22,-1.01,616.79,407.95,-197.78
24447,0.0,-0.0,0.12,0.2,0.22,-1.01,621.15,414.65,-200.28
24476,-0.12,0.18,-0.06,0.2,0.22,-1.01,632.89,416.04,-193.74
24487,0.0,0.06,-0.0,0.2,0.23,-1.02,624.26,407.71,-200.57
24516,-0.12,0.12,0.06,0.2,0.23,-1.01,617.13,400.62,-210.04
24527,-0.06,0.06,-0.0,0.19,0.22,-1.02,624.17,407.9,-195.23
24556,-0.06,-0.0,0.12,0.2,0.22,-1.02,630.07,409.21,-193.94
24567,-0.06,0.12,-0.0,0.2,0.23,-1.01,616.9,407.7,-204.46
24596,-0.06,0.06,0.06,0.2,0.22,-1.0,618.36,402.46,-196.67
24607,0.0,-0.0,-0.12,0.2,0.22,-1.02,610.6,416.46,-193.4
24636,0.0,-0.0,-0.0,0.19,0.22,-1.02,616.79,407.95,-197.78
24647,-0.06,0.12,-0.0,0.19,0.23,-1.03,601.98,405.48,-197.66
24676,0.0,0.06,0.06,0.2,0.22,-1.01,608.32,392.68,-206.19
24687,-0.06,0.06,0.06,0.2,0.23,-1.02,616.7,408.14,-192.45
24716,0.0,-0.0,0.06,0.19,0.23,-1.0,610.65,407.17,-184.4
24727,-0.12,0.06,-0.0,0.2,0.22,-1.03,621.3,405.11,-197.95
24796,0.0,-0.0,0.12,0.19,0.22,-1.02,616.88,401.16,-195.36
24806,0.06,0.12,-0.0,0.2,0.23,-0.99,609.27,417.48,-204.0
24835,0.0,-0.0,0.06,0.19,0.22,-1.01,625.79,402.32,-196.78
24846,0.0,-0.06,0.06,0.2,0.22,-1.01,618.62,399.27,-208.77
24875,-0.06,0.12,0.06,0.2,0.21,-1.01,617.23,384.64,-195.94
24886,0.12,-0.0,0.06,0.2,0.22,-1.0,606.48,410.56,-206.87
24915,-0.06,0.06,0.12,0.2,0.23,-1.01,600.58,402.7,-199.07
24926,-0.12,0.06,0.12,0.19,0.22,-1.01,609.0,418.07,-187.99
24955,-0.06,-0.06,0.12,0.2,0.22,-1.01,610.95,409.14,-205.65
24966,0.06,-0.06,-0.0,0.2,0.22,-1.01,607.58,414.01,-186.78
24995,-0.06,0.12,0.06,0.2,0.23,-1.01,615.06,416.38,-193.47
25006,0.0,-0.06,-0.12,0.19,0.22,-1.01,616.64,405.63,-185.87
25035,0.06,0.06,0.06,0.2,0.22,-1.01,616.9,398.5,-192.79
25046,-0.06,-0.0,-0.0,0.19,0.22,-1.0,615.26,406.74,-193.81
25075,0.06,0.06,-0.0,0.2,0.22,-1.01,602.05,394.81,-188.71
25086,-0.06,0.06,0.12,0.2,0.23,-1.02,616.84,410.45,-204.36
25115,-0.12,0.06,0.06,0.2,0.22,-1.0,621.0,417.59,-194.84
25126,-0.06,0.06,0.06,0.19,0.22,-1.0,595.68,415.57,-187.89
25155,0.0,-0.0,0.06,0.2,0.22,-1.01,616.89,410.36,-207.03
25166,-0.06,0.06,0.06,0.2,0.22,-1.0,627.14,407.84,-195.27
25195,-0.06,0.06,0.06,0.19,0.22,-1.02,621.24,407.86,-197.85
25206,0.0,-0.0,-0.06,0.2,0.23,-1.0,618.32,406.49,-199.19
25235,-0.12,-0.0,0.06,0.2,0.22,-1.01,618.38,399.8,-194.1
25246,-0.06,-0.0,0.18,0.2,0.22,-1.0,616.73,410.7,-197.69
25275,0.06,-0.0,0.12,0.2,0.23,-1.01,620.8,427.23,-194.5
25286,0.06,-0.18,-0.0,0.2,0.22,-1.01,622.48,418.89,-196.15
25315,0.0,0.06,-0.0,0.2,0.22,-1.01,609.27,408.28,-192.34
25326,0.0,-0.0,-0.12,0.19,0.23,-1.0,615.35,397.35,-187.48
25355,-0.06,0.06,-0.0,0.19,0.22,-1.01,615.44,402.42,-199.29
25448,-0.12,0.12,0.06,0.2,0.22,-1.01,618.22,409.34,-196.42
25463,-0.06,0.06,-0.0,0.2,0.22,-1.0,618.32,406.49,-199.19
25478,0.06,-0.0,-0.06,0.19,0.23,-1.0,609.7,391.57,-198.26
25507,0.0,-0.0,0.06,0.2,0.22,-1.01,621.35,405.01,-200.62
25518,0.06,-0.06,-0.0,0.19,0.23,-1.01,613.83,405.35,-195.17
25547,0.06,0.12,-0.06,0.2,0.23,-1.02,610.63,409.83,-186.97
25558,-0.06,0.06,0.18,0.19,0.22,-1.01,624.36,400.92,-198.14
25587,-0.06,0.12,-0.0,0.19,0.22,-1.01,610.79,400.29,-184.64
25598,-0.06,0.06,0.06,0.19,0.22,-1.01,616.94,407.6,-207.13
25627,-0.06,0.12,0.06,0.2,0.21,-1.0,615.51,406.21,-208.49
25638,0.0,-0.12,0.06,0.19,0.22,-1.01,615.19,406.89,-189.81
25667,0.06,-0.0,0.12,0.19,0.22,-1.01,617.98,413.81,-186.94
25678,0.0,-0.0,0.12,0.2,0.21,-1.02,621.06,414.84,-194.94
