Timestamp,Yaw,Pitch,Roll
391989,-101.4,3.8,101.1
392014,-101.7,3.8,101.3
392039,-102.1,3.4,101.1
392064,-102.4,2.8,100.9
392089,-102.8,2.4,100.7
392114,-103.2,1.9,100.6
392139,-103.5,1.5,101.3
392164,-103.7,1.2,102.9
392189,-103.7,1.0,104.6
392214,-103.9,0.8,105.0
392239,-104.2,0.7,105.0
392264,-104.5,0.7,105.2
392289,-104.9,0.6,105.7
392314,-104.3,0.4,105.6
392339,-103.5,-0.2,104.6
392364,-103.0,-0.5,104.4
392389,-102.8,-0.2,104.4
392414,-102.5,0.0,103.8
392439,-102.1,0.1,103.3
392464,-101.8,0.1,103.0
392489,-101.9,0.7,102.8
